player_name,team_abbr,position,overall,espn_id,rating_source,rating_year
Pavel Zabielin,blr,M,75.4,342372,fc,2026
Roman Begunov,blr,D,85.5,191139,fc,2026
Trofim Melnichenko,blr,F,73.1,382357,fc,2026
Vadim Pigas,blr,D,81.6,385412,fc,2026
Valeri Gromyko,blr,M,78.6,266382,fc,2026
Vitali Lisakovic,blr,F,75.1,238241,fc,2026
Vladislav Kalinin,blr,D,83.5,342556,fc,2026
Vladislav Malkevich,blr,D,84.8,240238,fc,2026
Alence Ayala,blz,D,85.5,335109,fc,2026
Andir Chi,blz,M,76.7,360988,fc,2026
Angelo Capello,blz,F,64.7,346217,fc,2026
Brandon Anderson,blz,G,86.0,396393,fc,2026
Brandon Jones,blz,D,82.9,295418,fc,2026
Brandon Rogers,blz,D,79.0,393722,fc,2026
Carlos Bernárdez,blz,F,75.7,212667,fc,2026
Charles Tillett,blz,G,87.9,299032,fc,2026
D'Alessandro Valle,blz,M,68.2,402207,fc,2026
Daijon Daniels,blz,F,85.5,402214,fc,2026
Darrel Myvett,blz,M,79.9,299030,fc,2026
Deshawon Nembhard,blz,D,86.1,229859,fc,2026
Devin Garbutt,blz,D,79.6,391157,fc,2026
Diego Chan,blz,M,66.9,402213,fc,2026
Donell Arzú,blz,D,82.2,299028,fc,2026
Earl Dyck,blz,G,86.6,360985,fc,2026
Eddie Williams,blz,M,67.6,402211,fc,2026
Eldon Reneau,blz,M,78.6,335110,fc,2026
Erick Rodriguez,blz,G,75.4,402243,fc,2026
Freybin Pagoada,blz,M,76.0,391160,fc,2026
Gabriel Ramos,blz,M,72.5,291042,fc,2026
Harlan Casanova,blz,D,83.5,402212,fc,2026
Horace Ávila,blz,D,78.3,338748,fc,2026
Isaac Castillo,blz,M,85.8,318401,fc,2026
Izon Gill,blz,M,79.3,312299,fc,2026
Jaheim Mena,blz,F,74.4,391162,fc,2026
Jaylen Lennan,blz,D,84.2,346333,fc,2026
Jordan Casanova,blz,D,81.6,320066,fc,2026
Jordy Polanco,blz,M,81.2,227399,fc,2026
Jovaunn Ramos,blz,F,80.9,346296,fc,2026
Kenroy Wagner,blz,M,66.3,402244,fc,2026
Krisean López,blz,F,75.1,312298,fc,2026
Lucas Gallego,blz,G,87.3,404854,fc,2026
Marlon Meza,blz,M,81.9,226551,fc,2026
Moises Hernández,blz,D,80.3,156319,fc,2026
Nahjib Guerra,blz,M,80.6,275054,fc,2026
Naim Wilson,blz,M,69.5,391167,fc,2026
Norman Anderson,blz,D,83.5,260558,fc,2026
Pele Martínez,blz,D,84.8,341922,fc,2026
Rene Leslie,blz,M,68.9,391171,fc,2026
Shamarl Flowers,blz,D,78.3,402206,fc,2026
Shawn Young,blz,F,62.7,396395,fc,2026
Steven Gentle,blz,F,66.6,196125,fc,2026
Tyrone Linares,blz,D,77.7,402208,fc,2026
Warren Moss,blz,M,78.0,335279,fc,2026
Woodrow West,blz,G,88.6,166103,fc,2026
Adrian Serberie,boe,M,81.9,373284,fc,2026
Amir Winklaar,boe,D,86.1,355520,fc,2026
Ayrton Cicilia,boe,F,79.0,282267,fc,2026
Berry Sonnenschein,boe,D,86.8,229418,fc,2026
Dangemir Cicilia,boe,M,82.5,373283,fc,2026
Denyor Cicilia,boe,G,87.9,374139,fc,2026
Freadyen Michiel,boe,F,77.0,373272,fc,2026
Hendrik Letteboer,boe,G,88.6,373279,fc,2026
Jafet Vlijt,boe,M,79.9,393638,fc,2026
Jarickson Saragoza,boe,M,80.6,391006,fc,2026
Jonathan Libania,boe,F,77.7,342024,fc,2026
Jort van der Sande,boe,F,79.6,207632,fc,2026
Marshelon Pourier,boe,D,85.5,373276,fc,2026
Nathan Van Arneman,boe,F,75.7,391008,fc,2026
Railey Martijn,boe,D,84.8,391010,fc,2026
Richajier Oleana,boe,F,78.3,341904,fc,2026
Rowendley Martijn,boe,F,76.4,391002,fc,2026
Sharenhyo Jimenez,boe,M,81.2,391001,fc,2026
Siginho Gerardo,boe,M,79.3,393639,fc,2026
Timothy Muller,boe,D,84.2,393640,fc,2026
Adalid Terrazas,bol,M,75.4,313744,fc,2026
Adrián Jusino,bol,D,84.2,271523,fc,2026
Boris Céspedes,bol,M,76.7,289525,fc,2026
Bruno Miranda,bol,F,72.5,216321,fc,2026
Carlos Lampe,bol,G,88.6,100727,fc,2026
Carmelo Algarañaz,bol,F,73.1,215417,fc,2026
César Menacho,bol,F,71.8,280868,fc,2026
Diego Arroyo,bol,D,82.9,363096,fc,2026
Diego Medina,bol,D,83.5,316030,fc,2026
Efraín Morales,bol,D,84.2,304154,fc,2026
Enzo Monteiro,bol,F,73.1,368894,fc,2026
Ervin Vaca,bol,M,77.3,330666,fc,2026
Fernando Nava,bol,F,73.8,361361,fc,2026
Fernando Saucedo,bol,M,79.3,116887,fc,2026
Gabriel Villamil,bol,M,78.0,283647,fc,2026
Gerónimo Govea,bol,G,87.3,400990,fc,2026
Guillermo Viscarra,bol,G,87.9,181627,fc,2026
Gustavo Almada,bol,G,87.3,378646,fc,2026
Héctor Cuéllar,bol,M,76.0,363774,fc,2026
Jaume Cuéllar,bol,M,76.0,301444,fc,2026
Jesús Maraude,bol,M,75.4,404196,fc,2026
Jesús Sagredo,bol,D,85.5,250699,fc,2026
José Sagredo,bol,D,86.1,200481,fc,2026
Juan Godoy,bol,F,75.7,317420,fc,2026
Leonel Justiniano,bol,M,78.6,155101,fc,2026
Lucas Chávez,bol,M,81.2,318134,fc,2026
Lucas Macazaga,bol,D,81.6,402041,fc,2026
Luis Haquin,bol,D,86.1,252724,fc,2026
Marcelo Suárez,bol,D,83.5,285770,fc,2026
Marcelo Tórrez,bol,D,82.2,390968,fc,2026
Miguel Terceros,bol,M,74.1,330665,fc,2026
Moises Paniagua,bol,F,74.4,353041,fc,2026
Moises Villarroel,bol,M,79.9,200482,fc,2026
Ramiro Vaca,bol,M,78.6,254427,fc,2026
Richet Gómez,bol,D,85.5,267505,fc,2026
Roberto Fernández,bol,D,84.8,286583,fc,2026
Robson Matheus,bol,M,76.7,357063,fc,2026
Rodrigo Ramallo,bol,F,73.8,145534,fc,2026
Tonino Melgar,bol,M,79.3,252725,fc,2026
Yomar Rocha,bol,D,81.6,322666,fc,2026
Alex Sandro,bra,D,86.1,125514,fc,2026
Alisson Becker,bra,G,87.9,196876,fc,2026
Andreas Pereira,bra,M,79.3,210143,fc,2026
Bento,bra,G,87.3,301748,fc,2026
Bremer,bra,D,82.2,258307,fc,2026
Bruno Guimarães,bra,M,86.0,218522,fc,2026
Casemiro,bra,M,79.9,173666,fc,2026
Danilo,bra,D,84.2,170369,fc,2026
Danilo Santos,bra,M,76.7,306764,fc,2026
Douglas Luiz,bra,M,76.0,320074,fc,2026
Douglas Santos,bra,D,83.5,186575,fc,2026
Endrick,bra,F,72.5,346612,fc,2026
Evanilson,bra,F,76.4,102368,fc,2026
Fabinho,bra,M,79.3,176287,fc,2026
Gabriel Magalhães,bra,D,82.9,236322,fc,2026
Gabriel Martinelli,bra,F,74.4,269844,fc,2026
Guilherme Arana,bra,D,84.2,207269,fc,2026
Igor Thiago,bra,F,73.8,301894,fc,2026
João Gomes,bra,M,88.6,301524,fc,2026
Lucas Beraldo,bra,D,80.9,316128,fc,2026
Lucas Paquetá,bra,M,78.0,234715,fc,2026
Luiz Henrique,bra,F,73.1,304215,fc,2026
Léo Pereira,bra,D,85.5,145405,fc,2026
Marquinhos,bra,D,87.0,159047,fc,2026
Matheus Cunha,bra,F,75.1,259902,fc,2026
Neymar,bra,F,77.0,132948,fc,2026
Pepê,bra,F,86.1,256909,fc,2026
Rafael,bra,G,87.9,199013,fc,2026
Raphinha,bra,F,89.0,231050,fc,2026
Rayan,bra,F,71.8,357719,fc,2026
Rodrygo,bra,F,73.8,267804,fc,2026
Roger Ibañez,bra,D,81.6,259835,fc,2026
Savinho,bra,F,72.5,304470,fc,2026
Vinícius Júnior,bra,F,75.7,252107,fc,2026
Wendell,bra,D,84.8,199065,fc,2026
Weverton,bra,G,87.3,198983,fc,2026
Yan Couto,bra,D,81.6,297084,fc,2026
Éder Militão,bra,D,83.5,228402,fc,2026
Éderson,bra,M,77.3,278210,fc,2026
Ackeel Applewhaite,brb,M,74.7,299112,fc,2026
Akeem Hill,brb,D,84.8,217768,fc,2026
Andre Applewhaite,brb,D,82.2,282122,fc,2026
Brandon Sumpert,brb,G,87.3,384869,fc,2026
Carl Hinkson,brb,D,83.5,256455,fc,2026
Corey Bridgeman,brb,G,86.6,393526,fc,2026
Darian King,brb,M,74.7,376901,fc,2026
Darius Boyce,brb,D,82.2,393527,fc,2026
Devonte Richards,brb,M,74.1,320070,fc,2026
Elijah Downey,brb,M,75.4,255513,fc,2026
Ethan Taylor,brb,M,73.4,324985,fc,2026
Hadan Holligan,brb,M,76.7,217770,fc,2026
Jaheim Neblett,brb,M,68.2,405002,fc,2026
Jaron Oughterson,brb,M,72.1,374209,fc,2026
Jayden Goodridge,brb,M,68.9,396156,fc,2026
Jaylan Gilkes,brb,M,69.5,391203,fc,2026
Jireh Malcolm,brb,G,86.6,384870,fc,2026
Justin Griffith,brb,G,88.6,335283,fc,2026
Kamari Johnson,brb,D,79.0,405001,fc,2026
Kevon Allsopp,brb,G,87.9,360028,fc,2026
Kevon Lucas,brb,M,75.4,336930,fc,2026
Khalil Vanderpool-Nurse,brb,F,65.3,384874,fc,2026
Khimani Cox,brb,F,64.7,391205,fc,2026
Kishmar Primus,brb,G,88.6,254221,fc,2026
Lemar Catlyn,brb,D,80.3,335282,fc,2026
Mario Williams,brb,D,84.2,254222,fc,2026
Nadre Butcher,brb,M,72.8,335280,fc,2026
Nashton Browne,brb,G,79.3,320071,fc,2026
Nathan Walters,brb,D,76.4,391206,fc,2026
Niall Reid-Stephen,brb,F,66.6,282124,fc,2026
Nicoli Brathwaite,brb,D,82.9,280207,fc,2026
Omani Leacock,brb,F,67.3,254227,fc,2026
Raquan Clarke,brb,D,81.6,396154,fc,2026
Ricardio Morris,brb,D,81.6,301298,fc,2026
Romario Small,brb,D,78.3,405006,fc,2026
Romelle Burgess,brb,M,70.8,384875,fc,2026
Rommel Bynoe,brb,M,70.2,384876,fc,2026
Sekani Mayers,brb,M,66.9,405005,fc,2026
Shamari Harewood,brb,M,67.6,405003,fc,2026
Shaquan Phillips,brb,G,86.0,405000,fc,2026
Shay Prescod,brb,D,80.9,335281,fc,2026
Sheran Hoyte,brb,M,76.0,254225,fc,2026
Tajio James,brb,F,66.0,320072,fc,2026
Thierry Gale,brb,M,72.1,272245,fc,2026
Tyrique Bailey-Edwards,brb,D,79.6,336931,fc,2026
Zachary Applewhite,brb,M,71.5,376902,fc,2026
Andrea Hristov,bul,D,85.5,258954,fc,2026
Andrian Kraev,bul,M,77.3,341377,fc,2026
Berk Beyhan,bul,M,76.0,385854,fc,2026
Borislav Tsonev,bul,M,78.6,183087,fc,2026
Daniel Naumov,bul,G,87.9,243848,fc,2026
Dimitar Sheytanov,bul,G,88.6,240317,fc,2026
Dimitar Velkovski,bul,D,84.8,275717,fc,2026
Efe Ali,bul,D,82.2,374193,fc,2026
Emil Tsenov,bul,M,76.7,364237,fc,2026
Georgi Rusev,bul,F,75.1,126645,fc,2026
Hristiyan Petrov,bul,D,83.5,323268,fc,2026
Ivan Turitsov,bul,D,84.2,290691,fc,2026
Kristian Dimitrov,bul,D,86.1,257925,fc,2026
Lukas Petkov,bul,F,72.5,310692,fc,2026
Marin Petkov,bul,F,71.8,325943,fc,2026
Martin Georgiev,bul,D,80.3,391467,fc,2026
Martin Minchev,bul,M,78.0,287001,fc,2026
Martin Velichkov,bul,G,87.3,420891,fc,2026
Nikola Iliev,bul,F,75.7,33249,fc,2026
Patrik-Gabriel Galchev,bul,D,82.9,326584,fc,2026
Petko Panayotov,bul,M,75.4,410382,fc,2026
Rosen Bozhinov,bul,D,81.6,382742,fc,2026
Teodor Ivanov,bul,D,80.9,387642,fc,2026
Tonislav Yordanov,bul,F,74.4,258951,fc,2026
Vladimir Nikolov,bul,F,73.1,307283,fc,2026
Zdravko Dimitrov,bul,F,73.8,289541,fc,2026
Aaron Matthews,bvi,D,82.2,404856,fc,2026
Adrian Padilla,bvi,M,78.6,165643,fc,2026
Akeem Paddy,bvi,G,86.6,393742,fc,2026
Alejandro Santos,bvi,D,83.5,370718,fc,2026
Azarni Callwood,bvi,F,71.2,360920,fc,2026
Carson Price,bvi,M,79.9,288406,fc,2026
Denvin Jones,bvi,F,72.5,319948,fc,2026
Frankie Beckles,bvi,G,88.6,382392,fc,2026
Harry Foden,bvi,G,87.9,404857,fc,2026
Hugo Costa Liziario,bvi,F,74.4,382561,fc,2026
Ikyjah Williams,bvi,D,76.4,317254,fc,2026
Jaadon Quashie,bvi,F,69.2,391072,fc,2026
Jaden Abrams,bvi,D,84.2,370713,fc,2026
Jadon Abrams,bvi,F,70.5,376951,fc,2026
Jake Forbes,bvi,F,75.7,342033,fc,2026
Javaun Splatt,bvi,F,76.4,309795,fc,2026
Jerry Wiltshire,bvi,D,85.5,287140,fc,2026
Joel Mars,bvi,F,73.8,385168,fc,2026
Johari Lacey,bvi,F,75.1,360919,fc,2026
Joshua Bertie,bvi,D,86.1,283149,fc,2026
Justin Smith,bvi,M,84.5,113146,fc,2026
Kavon Caesar,bvi,M,74.1,374591,fc,2026
Kristian Javier,bvi,M,80.6,283161,fc,2026
Levon Williams,bvi,M,78.0,341874,fc,2026
Luka Chalwell,bvi,M,78.6,317250,fc,2026
Mekhi Walters,bvi,G,76.7,373287,fc,2026
Miguel Marshall,bvi,M,79.3,294991,fc,2026
Momchil Yordanov,bvi,D,82.9,393741,fc,2026
Omari Simmons,bvi,D,80.9,393739,fc,2026
Quelahni Nickie,bvi,D,84.2,342032,fc,2026
Robert Green IV,bvi,M,77.3,373285,fc,2026
Rush Broderick,bvi,M,73.4,393740,fc,2026
Simon Cross,bvi,G,88.6,370716,fc,2026
T'Khoy Morton,bvi,D,81.6,385169,fc,2026
T'Sharne Gallimore,bvi,M,76.7,373288,fc,2026
Tai Thomas,bvi,D,82.9,373289,fc,2026
Taylor Scarff,bvi,D,82.2,376952,fc,2026
Troy Caesar,bvi,D,86.8,217930,fc,2026
Tyler Forbes,bvi,F,77.0,283151,fc,2026
Alfie Jones,can,D,83.5,240589,fc,2026
Ali Ahmed,can,M,76.7,340228,fc,2026
Alistair Johnston,can,D,82.9,293691,fc,2026
Alphonso Davies,can,D,85.5,236721,fc,2026
Cyle Larin,can,F,76.4,205024,fc,2026
Daniel Jebbison,can,F,72.5,312182,fc,2026
Dayne St. Clair,can,G,87.9,231059,fc,2026
Derek Cornelius,can,D,84.2,238712,fc,2026
Ismaël Koné,can,M,77.3,325001,fc,2026
Jacen Russell-Rowe,can,F,71.8,297121,fc,2026
Jacob Shaffelburg,can,F,73.1,286214,fc,2026
Jamie Knight-Lebel,can,D,80.9,367146,fc,2026
Jayden Nelson,can,F,74.4,280612,fc,2026
Joel Waterman,can,D,84.8,236890,fc,2026
Jonathan David,can,F,75.1,273499,fc,2026
Jonathan Osorio,can,M,79.9,184221,fc,2026
Kamal Miller,can,D,84.2,249756,fc,2026
Kyle Hiebert,can,D,82.2,319055,fc,2026
Liam Millar,can,F,75.7,271879,fc,2026
Luc de Fougerolles,can,D,81.6,365345,fc,2026
Mathieu Choinière,can,M,78.6,274296,fc,2026
Maxime Crépeau,can,G,88.6,159382,fc,2026
Moïse Bombito,can,D,82.2,358975,fc,2026
Nathan Saliba,can,M,78.0,311163,fc,2026
Niko Sigur,can,M,76.0,363538,fc,2026
Owen Goodman,can,G,87.3,330618,fc,2026
Promise David,can,F,71.8,318522,fc,2026
Richie Laryea,can,D,86.1,230626,fc,2026
Samuel Piette,can,M,79.3,87387,fc,2026
Stephen Eustáquio,can,M,79.3,270505,fc,2026
Tajon Buchanan,can,F,73.8,284769,fc,2026
Tani Oluwaseyi,can,F,72.5,294039,fc,2026
Thelonius Bair,can,F,75.7,255625,fc,2026
Tom McGill,can,G,87.3,248761,fc,2026
Zorhan Bassong,can,D,83.5,286194,fc,2026
Alexander Clarke-Ramírez,cay,D,81.6,370533,fc,2026
Anthony Nelson,cay,M,76.7,278646,fc,2026
Barry-Dre Tibbetts,cay,M,74.7,374552,fc,2026
Cameron Gray,cay,D,84.8,242777,fc,2026
Casey Mclaughlin,cay,M,73.4,361090,fc,2026
Christopher Reeves,cay,M,76.0,283508,fc,2026
D'Andre Rowe,cay,D,82.9,299273,fc,2026
Deshawn Whittaker,cay,G,86.6,385144,fc,2026
Dimetri Douglas,cay,M,72.1,373230,fc,2026
Dominic Owens,cay,M,72.8,391030,fc,2026
Elijah Seymour,cay,F,69.9,316815,fc,2026
Gabrielle Dell’Oglio,cay,M,71.5,385146,fc,2026
Gunnar Studenthofft,cay,F,70.5,316812,fc,2026
Immanuel Duran,cay,D,80.3,385147,fc,2026
Jabari Campbell,cay,D,70.5,297656,fc,2026
Jacobbi Tugman,cay,F,68.6,385143,fc,2026
Jah Dain Alexander,cay,D,81.6,361089,fc,2026
Jahiem Campbell,cay,D,70.5,382726,fc,2026
Jahziah Johnson,cay,M,70.8,385148,fc,2026
Jaydon Mcfield,cay,D,79.6,391031,fc,2026
Jonathan Mclean,cay,G,88.6,316810,fc,2026
Jordan Bonilla,cay,M,72.8,361092,fc,2026
Joshwa Campbell,cay,D,70.5,341877,fc,2026
Kareem Foster,cay,M,74.7,319976,fc,2026
Kevin Foster,cay,D,79.0,396153,fc,2026
Lachlin Lambert,cay,G,87.3,373233,fc,2026
Leimar Dinnall,cay,G,87.3,391032,fc,2026
Mason Duval,cay,D,83.5,298133,fc,2026
Matthew Suberan,cay,M,77.3,168601,fc,2026
Miles Baillas,cay,M,70.2,404864,fc,2026
Ramón Sealy,cay,G,87.9,316811,fc,2026
Sebastian Martinez,cay,F,69.2,373235,fc,2026
Trey Ebanks,cay,M,75.4,297658,fc,2026
Tyler Beckford,cay,F,67.9,385149,fc,2026
Wesley Robinson,cay,D,85.5,218173,fc,2026
Zachary Scott,cay,M,74.1,341875,fc,2026
Alexis Sánchez,chi,F,75.7,92055,fc,2026
Ben Brereton Díaz,chi,F,78.6,251701,fc,2026
Benjamín Kuscevic,chi,D,82.2,204888,fc,2026
Brayan Cortés,chi,G,87.3,200687,fc,2026
Claudio Bravo,chi,G,88.6,85373,fc,2026
Cristian Zavala,chi,F,71.8,274529,fc,2026
César Pérez,chi,M,70.2,192087,fc,2026
Darío Osorio,chi,M,70.2,315668,fc,2026
Diego Valdés,chi,M,78.6,70983,fc,2026
Eduardo Vargas,chi,F,75.1,169773,fc,2026
Erick Pulgar,chi,M,76.0,202533,fc,2026
Esteban Pavez,chi,M,78.0,133326,fc,2026
Gabriel Arias,chi,G,87.9,124520,fc,2026
Gabriel Suazo,chi,M,80.6,222037,fc,2026
Guillermo Maripán,chi,D,82.9,200562,fc,2026
Igor Lichnovsky,chi,D,84.8,167681,fc,2026
Marcelino Núñez,chi,M,75.4,301554,fc,2026
Marco Bolados,chi,F,74.4,182085,fc,2026
Matías Catalán,chi,D,84.2,173449,fc,2026
Mauricio Isla,chi,D,85.5,113574,fc,2026
Maximiliano Guerrero,chi,F,72.5,265887,fc,2026
Nicolás Fernández,chi,D,80.3,319602,fc,2026
Paulo Díaz,chi,D,83.5,184465,fc,2026
Rodrigo Echeverría,chi,D,77.7,199163,fc,2026
Thomas Galdámes,chi,D,80.9,245881,fc,2026
Vicente Reyes,chi,G,86.6,297139,fc,2026
Víctor Dávila,chi,F,73.8,204923,fc,2026
Alban Lafont,civ,G,88.6,231282,fc,2026
Amad Diallo,civ,M,74.7,291630,fc,2026
Ange-Yoan Bonny,civ,F,75.1,309185,fc,2026
Bazoumana Touré,civ,F,72.5,359108,fc,2026
Christ Inao Oulaï,civ,M,76.7,386989,fc,2026
Christopher Operi,civ,D,85.5,249072,fc,2026
Elye Wahi,civ,F,74.4,311118,fc,2026
Emmanuel Agbadou,civ,D,82.9,308449,fc,2026
Evan Ndicka,civ,D,86.1,242593,fc,2026
Evann Guessand,civ,M,75.4,288924,fc,2026
Franck Kessié,civ,M,78.6,194711,fc,2026
Ghislain Konan,civ,D,84.8,250888,fc,2026
Guela Doué,civ,D,81.6,346636,fc,2026
Ibrahim Sangaré,civ,M,78.0,213718,fc,2026
Jean Michaël Seri,civ,M,79.3,193539,fc,2026
Mohamed Koné,civ,G,87.3,323997,fc,2026
Nicolas Pépé,civ,F,77.0,210397,fc,2026
Odilon Kossounou,civ,D,84.2,284822,fc,2026
Oumar Diakité,civ,F,73.1,329483,fc,2026
Ousmane Diomande,civ,D,82.2,343964,fc,2026
Parfait Guiagon,civ,M,77.3,257055,fc,2026
Seko Fofana,civ,M,79.9,184118,fc,2026
Simon Adingra,civ,F,73.8,317404,fc,2026
Wilfried Singo,civ,D,83.5,286569,fc,2026
Yahia Fofana,civ,G,87.9,261595,fc,2026
Yan Diomande,civ,F,71.8,402479,fc,2026
Aaron Tshibola,cod,M,79.3,175104,fc,2026
Aaron Wan-Bissaka,cod,D,83.5,250945,fc,2026
Arthur Masuaku,cod,D,86.1,165892,fc,2026
Axel Tuanzebe,cod,D,84.2,229524,fc,2026
Brian Cipenga,cod,F,71.8,352285,fc,2026
Chancel Mbemba,cod,D,85.5,174322,fc,2026
Charles Pickel,cod,M,78.0,235875,fc,2026
Cédric Bakambu,cod,F,75.7,147193,fc,2026
Dylan Batubinsika,cod,D,82.9,260228,fc,2026
Edo Kayembe,cod,M,76.7,268986,fc,2026
Fiston Mayele,cod,F,72.5,299324,fc,2026
Gaël Kakuta,cod,M,79.9,130545,fc,2026
Gédéon Kalulu,cod,D,82.2,291345,fc,2026
Joris Kayembe,cod,D,84.8,204329,fc,2026
Lionel Mpasi,cod,G,88.6,211669,fc,2026
Matthieu Epolo,cod,G,87.3,319371,fc,2026
Meschack Elia,cod,F,73.8,232492,fc,2026
Nathanaël Mbuku,cod,F,73.1,291750,fc,2026
Ngal'ayel Mukau,cod,M,75.4,345988,fc,2026
Noah Sadiki,cod,M,76.0,340240,fc,2026
Samuel Moutoussamy,cod,M,77.3,260932,fc,2026
Simon Banza,cod,F,74.4,231161,fc,2026
Steve Kapuadi,cod,D,81.6,369201,fc,2026
Théo Bongonda,cod,M,78.6,182337,fc,2026
Timothy Fayulu,cod,G,87.9,282757,fc,2026
Yoane Wissa,cod,F,75.1,224077,fc,2026
Andrés Gómez,col,F,72.5,330924,fc,2026
Camilo Vargas,col,G,87.3,185147,fc,2026
Carlos Cuesta,col,D,81.6,235940,fc,2026
Cucho Hernández,col,F,71.8,336809,fc,2026
Daniel Muñoz,col,D,86.1,146679,fc,2026
David Ospina,col,G,88.6,121842,fc,2026
Davinson Sánchez,col,D,83.5,197105,fc,2026
Deiver Machado,col,D,82.9,197401,fc,2026
Gustavo Puerta,col,M,74.1,341736,fc,2026
James Rodríguez,col,M,79.9,82816,fc,2026
Jefferson Lerma,col,M,78.0,197399,fc,2026
Jhon Arias,col,M,76.7,239566,fc,2026
Jhon Córdoba,col,F,74.4,176058,fc,2026
Jhon Durán,col,F,71.8,285629,fc,2026
Jhon Lucumí,col,D,82.2,227697,fc,2026
Johan Mojica,col,D,84.8,173247,fc,2026
Jorge Carrascal,col,M,77.3,208700,fc,2026
Juan Fernando Quintero,col,M,78.6,177780,fc,2026
Juan Portilla,col,M,79.3,94976,fc,2026
Jáminton Campaz,col,M,76.0,255295,fc,2026
Kevin Castaño,col,M,74.7,307756,fc,2026
Luis Díaz,col,F,73.8,257390,fc,2026
Luis Sinisterra,col,F,73.1,235116,fc,2026
Luis Suárez,col,F,73.1,272722,fc,2026
Mateus Uribe,col,M,78.0,197531,fc,2026
Miguel Borja,col,F,75.1,167195,fc,2026
Rafael Borré,col,F,73.8,197052,fc,2026
Richard Ríos,col,M,75.4,301520,fc,2026
Santiago Arias,col,M,84.5,164756,fc,2026
Willer Ditta,col,D,81.6,270229,fc,2026
Yerry Mina,col,D,84.2,196901,fc,2026
Yáser Asprilla,col,F,75.7,311056,fc,2026
Álvaro Montero,col,G,87.9,166323,fc,2026
CJ dos Santos,cpv,G,87.3,265874,fc,2026
Dailon Livramento,cpv,F,72.5,330211,fc,2026
Deroy Duarte,cpv,M,78.0,246442,fc,2026
Diney Borges,cpv,D,84.8,214683,fc,2026
Garry Rodrigues,cpv,F,75.7,175012,fc,2026
Gilson Benchimol,cpv,F,73.1,310261,fc,2026
Hélio Varela,cpv,F,71.8,366092,fc,2026
Jamiro Monteiro,cpv,M,78.6,227441,fc,2026
Jovane Cabral,cpv,F,74.4,250059,fc,2026
João Paulo,cpv,M,76.7,318631,fc,2026
Kelvin Pires,cpv,D,81.6,378479,fc,2026
Kevin Pina,cpv,M,76.0,327173,fc,2026
Laros Duarte,cpv,M,79.3,222236,fc,2026
Logan Costa,cpv,D,83.5,271129,fc,2026
Márcio Rosa,cpv,G,87.9,260758,fc,2026
Nuno da Costa,cpv,F,75.1,224798,fc,2026
Pico Lopes,cpv,D,84.2,257716,fc,2026
Ryan Mendes,cpv,F,76.4,135216,fc,2026
Sidny Lopes Cabral,cpv,D,82.9,332394,fc,2026
Steven Moreira,cpv,D,85.5,180113,fc,2026
Stopira,cpv,D,86.1,148146,fc,2026
Telmo Arcanjo,cpv,M,77.3,304076,fc,2026
Vozinha,cpv,G,88.6,181330,fc,2026
Wagner Pina,cpv,D,82.2,365810,fc,2026
Willy Semedo,cpv,F,73.8,271675,fc,2026
Yannick Semedo,cpv,M,79.9,101251,fc,2026
Aaron Murillo,crc,M,83.5,228455,fc,2026
Aarón Cruz,crc,G,88.6,163234,fc,2026
Aarón Salazar,crc,D,79.6,291007,fc,2026
Alejandro Bran,crc,M,70.8,325359,fc,2026
Alexandre Lezcano,crc,G,87.3,354526,fc,2026
Alexis Gamboa,crc,D,80.9,267307,fc,2026
Alonso Martínez,crc,F,74.4,310827,fc,2026
Andy Rojas,crc,F,65.3,378895,fc,2026
Anthony Contreras,crc,F,75.7,286662,fc,2026
Anthony Hernandez,crc,M,68.9,201120,fc,2026
Ariel Lassiter,crc,F,77.0,222765,fc,2026
Brandon Aguilera,crc,M,77.3,310001,fc,2026
Carlos Mora,crc,F,68.6,310002,fc,2026
Celso Borges,crc,M,74.1,183102,fc,2026
Christopher Nuñez,crc,M,74.7,121756,fc,2026
Creichel Pérez,crc,M,70.2,360069,fc,2026
Douglas López,crc,D,80.3,276951,fc,2026
Douglas Sequeira,crc,M,77.3,310348,fc,2026
Esteban Alvarado,crc,G,79.0,101828,fc,2026
Fernán Faerron,crc,D,81.6,265904,fc,2026
Francisco Calvo,crc,D,84.2,159195,fc,2026
Gerald Taylor,crc,M,77.3,335998,fc,2026
Gian Mauro Morera Alvarado,crc,,86.4,3097555,fc,2026
Guillermo Villalobos,crc,D,77.7,362923,fc,2026
Haxzel Quirós,crc,D,76.4,370139,fc,2026
Jefferson Brenes,crc,M,72.1,290955,fc,2026
Jewison Bennette,crc,M,71.5,325358,fc,2026
Jeyland Mitchell,crc,D,77.0,362926,fc,2026
Joel Campbell,crc,F,70.5,166669,fc,2026
Joseph Mora,crc,D,83.5,163238,fc,2026
Josimar Alcócer,crc,F,66.6,328393,fc,2026
Juan Pablo Vargas,crc,D,82.9,235122,fc,2026
Julio Cascante,crc,D,82.2,241859,fc,2026
Kenay Myrie,crc,D,80.9,399114,fc,2026
Kendall Waston,crc,D,84.8,132937,fc,2026
Kenneth Vargas,crc,F,67.3,326191,fc,2026
Kevin Chamorro,crc,G,86.0,265901,fc,2026
Keylor Navas,crc,G,87.3,73247,fc,2026
Manfred Ugalde,crc,F,69.2,291184,fc,2026
Orlando Galo,crc,M,72.8,286468,fc,2026
Patrick Sequeira,crc,G,86.6,228458,fc,2026
